DATE_TIME,typical_price,S&P500_Close,vix_close
2017-09-20 10:00:00,-0.05593167993759771,1.9751553286524723,-1.41963209069869
2017-09-20 11:00:00,-0.05742706206211772,1.9751553286524723,-1.41963209069869
2017-09-20 12:00:00,-0.06378976639587883,1.9751553286524723,-1.41963209069869
2017-09-20 13:00:00,-0.0647866878122268,1.9751553286524723,-1.41963209069869
2017-09-20 14:00:00,-0.06493329390286541,1.9751553286524723,-1.41963209069869
2017-09-20 15:00:00,-0.06675120942679855,1.9751553286524723,-1.41963209069869
2017-09-20 16:00:00,-0.05945022611294569,1.9751553286524723,-1.41963209069869
2017-09-20 17:00:00,-0.055022722175628216,1.9751553286524723,-1.41963209069869
2017-09-20 18:00:00,-0.12492450619259064,1.9751553286524723,-1.41963209069869
2017-09-20 19:00:00,-0.16204516834253552,1.9751553286524723,-1.41963209069869
2017-09-20 20:00:00,-0.15489079111932322,1.9751553286524723,-1.41963209069869
2017-09-20 21:00:00,-0.1579695190227534,1.9751553286524723,-1.41963209069869
2017-09-20 22:00:00,-0.15802816145900964,1.9751553286524723,-1.41963209069869
2017-09-20 23:00:00,-0.16978596992830614,1.9751553286524723,-1.41963209069869
2017-09-21 00:00:00,-0.17122270961657188,1.94683569541033,-1.4510177577556969
2017-09-21 01:00:00,-0.17136931570721436,1.94683569541033,-1.4510177577556969
2017-09-21 02:00:00,-0.1667658844611302,1.94683569541033,-1.4510177577556969
2017-09-21 03:00:00,-0.16186924103376685,1.94683569541033,-1.4510177577556969
2017-09-21 04:00:00,-0.1634819080308032,1.94683569541033,-1.4510177577556969
2017-09-21 05:00:00,-0.16544642964537104,1.94683569541033,-1.4510177577556969
2017-09-21 06:00:00,-0.15659142177074195,1.94683569541033,-1.4510177577556969
2017-09-21 07:00:00,-0.15374726361233662,1.94683569541033,-1.4510177577556969
2017-09-21 08:00:00,-0.13990764865595595,1.94683569541033,-1.4510177577556969
2017-09-21 09:00:00,-0.13762059364197693,1.94683569541033,-1.4510177577556969
2017-09-21 10:00:00,-0.14366076457632881,1.94683569541033,-1.4510177577556969
2017-09-21 11:00:00,-0.15028735987323902,1.94683569541033,-1.4510177577556969
2017-09-21 12:00:00,-0.1387641211489674,1.94683569541033,-1.4510177577556969
2017-09-21 13:00:00,-0.1315217802713708,1.94683569541033,-1.4510177577556969
2017-09-21 14:00:00,-0.1325187016877207,1.94683569541033,-1.4510177577556969
2017-09-21 15:00:00,-0.11539511030101304,1.94683569541033,-1.4510177577556969
2017-09-21 16:00:00,-0.11630406806298255,1.94683569541033,-1.4510177577556969
2017-09-21 17:00:00,-0.11979329302020436,1.94683569541033,-1.4510177577556969
2017-09-21 18:00:00,-0.12149392367162115,1.94683569541033,-1.4510177577556969
2017-09-21 19:00:00,-0.12073157200029612,1.94683569541033,-1.4510177577556969
2017-09-21 20:00:00,-0.11609881953608576,1.94683569541033,-1.4510177577556969
2017-09-21 21:00:00,-0.11560035882790982,1.94683569541033,-1.4510177577556969
2017-09-21 22:00:00,-0.11410497670338592,1.94683569541033,-1.4510177577556969
2017-09-21 23:00:00,-0.11082100027306283,1.94683569541033,-1.4510177577556969
2017-09-22 00:00:00,-0.11211113387068801,1.9528402579432627,-1.4738437469075656
2017-09-22 01:00:00,-0.10463422324806844,1.9528402579432627,-1.4738437469075656
2017-09-22 02:00:00,-0.10132092559961334,1.9528402579432627,-1.4738437469075656
2017-09-22 03:00:00,-0.1000307920019862,1.9528402579432627,-1.4738437469075656
2017-09-22 04:00:00,-0.09715731262544887,1.9528402579432627,-1.4738437469075656
2017-09-22 05:00:00,-0.09240727528872607,1.9528402579432627,-1.4738437469075656
2017-09-22 06:00:00,-0.09058935976479685,1.9528402579432627,-1.4738437469075656
2017-09-22 07:00:00,-0.0749904717207412,1.9528402579432627,-1.4738437469075656
2017-09-22 08:00:00,-0.06739627622561309,1.9528402579432627,-1.4738437469075656
2017-09-22 09:00:00,-0.07120803458224022,1.9528402579432627,-1.4738437469075656
2017-09-22 10:00:00,-0.08226213381646595,1.9528402579432627,-1.4738437469075656
2017-09-22 11:00:00,-0.08970972322095741,1.9528402579432627,-1.4738437469075656
2017-09-22 12:00:00,-0.0894458322578044,1.9528402579432627,-1.4738437469075656
2017-09-22 13:00:00,-0.09085325072794594,1.9528402579432627,-1.4738437469075656
2017-09-22 14:00:00,-0.08601524973684076,1.9528402579432627,-1.4738437469075656
2017-09-22 15:00:00,-0.09079460829168971,1.9528402579432627,-1.4738437469075656
2017-09-22 16:00:00,-0.10536725370126732,1.9528402579432627,-1.4738437469075656
2017-09-22 17:00:00,-0.10973611520232661,1.9528402579432627,-1.4738437469075656
2017-09-22 18:00:00,-0.10953086667542788,1.9528402579432627,-1.4738437469075656
2017-09-22 19:00:00,-0.11126081854497864,1.9528402579432627,-1.4738437469075656
2017-09-22 20:00:00,-0.10976543642045472,1.9528402579432627,-1.4738437469075656
2017-09-25 00:00:00,-0.1237516574674701,1.9322301718733723,-1.2969421949269517
2017-09-25 01:00:00,-0.1258627851726824,1.9322301718733723,-1.2969421949269517
2017-09-25 02:00:00,-0.12257880874235541,1.9322301718733723,-1.2969421949269517
2017-09-25 03:00:00,-0.1223149177792024,1.9322301718733723,-1.2969421949269517
2017-09-25 04:00:00,-0.11991057789271485,1.9322301718733723,-1.2969421949269517
2017-09-25 05:00:00,-0.12381029990372827,1.9322301718733723,-1.2969421949269517
2017-09-25 06:00:00,-0.13688756318878,1.9322301718733723,-1.2969421949269517
2017-09-25 07:00:00,-0.140670000327281,1.9322301718733723,-1.2969421949269517
2017-09-25 08:00:00,-0.14412990406637666,1.9322301718733723,-1.2969421949269517
