Metric,Average,Std Dev,Min,Max
Train MAE H1,0.000053,0.000015,0.000038,0.000073
Train MAE H2,0.000058,0.000014,0.000039,0.000073
Train MAE H3,0.000051,0.000009,0.000044,0.000064
Train MAE H4,0.000082,0.000033,0.000056,0.000129
Train MAE H5,0.000063,0.000013,0.000053,0.000081
Train MAE H6,0.000068,0.000007,0.000058,0.000074
Train R2 H1,1.000000,0.000000,0.999999,1.000000
Train R2 H2,0.999999,0.000000,0.999999,1.000000
Train R2 H3,0.999999,0.000000,0.999999,1.000000
Train R2 H4,0.999999,0.000001,0.999998,0.999999
Train R2 H5,0.999999,0.000000,0.999999,0.999999
Train R2 H6,0.999999,0.000000,0.999999,0.999999
Train Uncertainty H1,0.000122,0.000005,0.000115,0.000126
Train Uncertainty H2,0.000144,0.000005,0.000137,0.000149
Train Uncertainty H3,0.000157,0.000009,0.000148,0.000169
Train Uncertainty H4,0.000178,0.000013,0.000163,0.000194
Train Uncertainty H5,0.000192,0.000014,0.000173,0.000207
Train Uncertainty H6,0.000199,0.000011,0.000184,0.000210
Train SNR H1,10124.207031,433.888672,9779.800781,10736.213867
Train SNR H2,8594.930664,290.985291,8267.896484,8974.769531
Train SNR H3,7871.524902,432.970795,7302.804688,8352.388672
Train SNR H4,6980.213379,488.243042,6368.634766,7563.582520
Train SNR H5,6457.000000,495.164459,5960.479004,7132.907227
Train SNR H6,6202.192871,356.253296,5857.908691,6692.887695
Validation MAE H1,0.000050,0.000017,0.000032,0.000073
Validation MAE H2,0.000056,0.000017,0.000032,0.000071
Validation MAE H3,0.000054,0.000014,0.000044,0.000075
Validation MAE H4,0.000071,0.000032,0.000041,0.000116
Validation MAE H5,0.000059,0.000015,0.000048,0.000081
Validation MAE H6,0.000061,0.000007,0.000054,0.000070
Validation R2 H1,0.999994,0.000003,0.999991,0.999997
Validation R2 H2,0.999991,0.000004,0.999986,0.999997
Validation R2 H3,0.999992,0.000003,0.999987,0.999994
Validation R2 H4,0.999988,0.000008,0.999978,0.999995
Validation R2 H5,0.999990,0.000003,0.999986,0.999993
Validation R2 H6,0.999988,0.000003,0.999985,0.999991
Validation Uncertainty H1,0.000109,0.000005,0.000102,0.000115
Validation Uncertainty H2,0.000129,0.000002,0.000126,0.000132
Validation Uncertainty H3,0.000139,0.000007,0.000130,0.000148
Validation Uncertainty H4,0.000155,0.000012,0.000141,0.000171
Validation Uncertainty H5,0.000169,0.000012,0.000152,0.000181
Validation Uncertainty H6,0.000175,0.000005,0.000168,0.000181
Validation SNR H1,10958.245117,518.135132,10424.841797,11660.041016
Validation SNR H2,9247.709961,168.618149,9046.679688,9459.302734
Validation SNR H3,8619.963867,459.763519,8079.297852,9203.081055
Validation SNR H4,7749.054688,587.810547,7006.957031,8444.526367
Validation SNR H5,7102.164062,534.642700,6583.202637,7837.852539
Validation SNR H6,6839.118652,214.680939,6615.781738,7128.894531
Test MAE H1,0.000045,0.000020,0.000025,0.000072
Test MAE H2,0.000046,0.000019,0.000024,0.000070
Test MAE H3,0.000044,0.000016,0.000031,0.000066
Test MAE H4,0.000060,0.000032,0.000030,0.000105
Test MAE H5,0.000048,0.000019,0.000034,0.000076
Test MAE H6,0.000042,0.000003,0.000039,0.000046
Test R2 H1,0.999982,0.000011,0.999967,0.999993
Test R2 H2,0.999979,0.000010,0.999969,0.999993
Test R2 H3,0.999981,0.000010,0.999966,0.999988
Test R2 H4,0.999969,0.000026,0.999932,0.999989
Test R2 H5,0.999976,0.000013,0.999957,0.999986
Test R2 H6,0.999979,0.000004,0.999973,0.999983
Test Uncertainty H1,0.000086,0.000004,0.000081,0.000089
Test Uncertainty H2,0.000096,0.000003,0.000092,0.000098
Test Uncertainty H3,0.000104,0.000007,0.000096,0.000112
Test Uncertainty H4,0.000115,0.000011,0.000102,0.000129
Test Uncertainty H5,0.000126,0.000011,0.000111,0.000138
Test Uncertainty H6,0.000127,0.000006,0.000119,0.000132
Test SNR H1,13124.725586,580.187439,12651.079102,13941.782227
Test SNR H2,11707.268555,345.592255,11457.698242,12195.971680
Test SNR H3,10884.633789,709.933716,9994.107422,11731.432617
Test SNR H4,9862.175781,931.691284,8724.346680,11006.487305
Test SNR H5,8993.434570,813.361450,8137.232422,10086.759766
Test SNR H6,8836.862305,437.601227,8519.770508,9455.660156
