DATE_TIME,ATR,RSI,MACD,MACD_Histogram,MACD_Signal,ADX,DI_plus,DI_minus,Stochastic_K,Stochastic_D,BB_Width,CCI,WilliamsR,ROC,ATR_ratio,BB_position,rolling_std_24,price_minus_ema,hod_sin,hod_cos,dow_sin,dow_cos,buy_entry_label,sell_entry_label,buy_exit_label,sell_exit_label,bars_to_friday
2005-06-30 01:00:00,0.003824242856036229,48.74713969227801,-0.0005709339063739716,-0.00025171430587301994,-0.0003192196005009516,19.205530878901442,16.20602350748237,18.526030054215695,38.10126582278425,34.95190097030966,0.01721001754792839,-37.03832268814312,-56.835443037975274,-0.06533299150671676,0.34340130829483045,0.3898316056494466,0.004112849721314075,-0.0006161195554725829,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,0,0,0,0,401
2005-06-30 05:00:00,0.003884504286825869,47.67758249696004,-0.0005243104103889173,-0.00016407264791037257,-0.0003602377624785448,17.766967482656586,17.97485776378911,16.821839137850446,40.999475950447106,38.919059020611,0.017179315935158535,-30.149286523740976,-59.02688860435356,0.07456009543693234,0.33807402516038704,0.37880774718513693,0.0040009097370264516,-0.0003460299910347242,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,0,0,0,0,400
2005-06-30 09:00:00,0.004072520011150297,48.80093714737129,-0.00045069587182067217,-7.23664874737019e-05,-0.00037832938434697027,16.954455258624865,15.821450783795218,18.806252235129573,42.88741950720155,40.66272042681097,0.01708871159567016,-38.878643218300176,-55.475409836066504,0.26635467489793346,0.3224661871284625,0.4130420107050895,0.003972796057500725,-0.0009654142584187841,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,0,0,0,0,399
2005-06-30 13:00:00,0.004150616982272656,51.63935568757362,-0.00030891016927481196,5.5535372057726644e-05,-0.0003644455413325386,15.56138374496237,16.69926791149399,17.036079307403178,53.531408885368194,45.80610144767228,0.01608698902840411,-6.106608926759507,-24.90347490347534,0.22209699340338912,0.3163987439961118,0.49024056026129226,0.0039589097597075695,0.0005776855489214583,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0,0,0,0,398
2005-06-30 17:00:00,0.004193325093679879,54.31198039946184,-0.00011692524369899537,0.00019801623810683462,-0.00031494148180583,14.582083686646735,15.267208961636577,16.59473860574901,68.02685823997214,54.81522887751396,0.015047833598229143,-2.9180257789939343,-15.540540540541725,0.3432295077889727,0.31317629104867445,0.5722363118188494,0.003957304290344298,0.0003689373716744271,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0,1,0,1,397
2005-06-30 21:00:00,0.0040950649735953856,49.53984110203761,-9.041938755016687e-05,0.0001796176754045305,-0.0002700370629546974,13.699752511637671,14.445786759044404,15.701891277122778,76.28700128700079,65.9484228041137,0.013804960702587632,2.499440744755621,-30.694980694980533,0.3628392796353328,0.3206908824323226,0.49040200092891006,0.003949008189451479,0.0002474223819404209,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,0,1,0,1,396
2005-07-01 01:00:00,0.0040198072466844864,44.09209230886404,-0.00023215503429918627,3.030562292440889e-05,-0.00026246065722359516,13.696813836940738,13.603233578714088,17.909295134668938,67.76061776061708,70.69149242919667,0.012268747939377711,-36.61021730861363,-50.482625482626496,0.19845223860767006,0.32669476902982375,0.35996941101984625,0.003944751083542751,-0.0013578380752814478,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0,0,0,1,395
2005-07-01 05:00:00,0.004037897235757129,40.40421046802304,-0.0004665957258056519,-0.00016330805486564537,-0.00030328767094000653,15.034523477267836,12.522360011015117,23.200959363805115,51.029601029600634,65.0257400257395,0.010123163734721441,-114.54543271251637,-65.73359073359104,-0.28875908060432504,0.3252311595180451,0.230173286575311,0.003888427002418926,-0.0035860110292591507,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,1,0,1,0,394
2005-07-01 09:00:00,0.0041295829723001845,47.62936429649909,-0.0004519085670051659,-0.00011889671685212753,-0.0003330118501530384,14.47854861687653,17.793251376722072,20.983888662031784,47.13642213642121,55.308880308879644,0.007039266723173565,9.105667821737915,-42.3745173745188,0.07209865084363098,0.3180103193975825,0.5142770552604559,0.0035937777570167126,-0.0005759301469183686,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,0,1,0,1,393
2005-07-01 13:00:00,0.004896592662666649,29.131016523879964,-0.0013741689574948701,-0.0008329256858734654,-0.0005412432716214047,16.737845832053264,13.88432069588541,34.34278811021356,34.43180022127346,44.19927446243177,0.011964734848711522,-314.3189755529913,-88.59649122806975,-0.9886397509356342,0.2681967013537151,-0.4143537352336792,0.003830500589019697,-0.008454122401831743,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,0,1,0,1,392
