DATE_TIME,ATR,RSI,MACD,MACD_Histogram,MACD_Signal,ADX,DI_plus,DI_minus,Stochastic_K,Stochastic_D,BB_Width,CCI,WilliamsR,ROC,ATR_ratio,BB_position,rolling_std_24,price_minus_ema,hod_sin,hod_cos,dow_sin,dow_cos,buy_entry_label,sell_entry_label,buy_exit_label,sell_exit_label,bars_to_friday
2012-10-24 09:00:00,-0.18287773980489935,-1.37056588482733,-1.2024024558375435,-0.998817373688515,-0.960144170850458,1.140023567562137,-1.5598551956306916,1.7952437193313964,-1.1333413053751056,-1.0711872905173143,0.02440528049157003,-1.267282448466307,-0.9573462437123231,-1.1808369477324323,-0.10136396126213301,-1.1872801478360242,-0.042929566417293036,-1.3039930908183146,1.0009880455212568,-1.0020154374674213,1.1879749052315505,-0.251375829640088,0,0,0,0,165
2012-10-24 13:00:00,-0.13055797491581236,-1.3817599493343415,-1.2220712780207912,-0.8524458838610028,-1.027049274142357,1.1611088700217242,-1.0563315339835424,1.3660796647120277,-1.207151026665726,-1.18506039635288,0.10181002587341495,-0.8985152942398448,-0.9762620321835284,-1.2394172860572885,-0.15458703446179037,-1.0675538093777233,-0.04996026132093697,-0.9825747643959557,-0.36521634380821527,-1.3679461945626683,1.1879749052315505,-0.251375829640088,1,0,1,0,164
2012-10-24 17:00:00,-0.14283304491435234,-0.8591849351141755,-1.166616687083167,-0.5329136694160588,-1.0688179964187898,1.1799262190981872,-1.1825746953478604,1.0587146419878193,-0.8877575674097044,-1.1066470453868251,0.08882004894218234,-0.7098396260314805,-0.5559111772685398,-0.931462642535662,-0.142260834477015,-0.6463266439238738,-0.039976072710429515,-0.8041201930628882,-1.365347370321,-0.3682047741263081,1.1879749052315505,-0.251375829640088,0,0,0,0,163
2012-10-24 21:00:00,-0.2745789477948391,-0.8887687264170872,-1.1148337792264222,-0.2871819803640403,-1.0912559436298188,1.1967789188837987,-1.2396738956923101,0.9196948580903097,-0.7390354022403964,-0.9714441337276538,0.11983553888349319,-0.5699503246432204,-0.5404494345819247,-0.6514088322139586,-0.0035680193444115244,-0.6225461631424787,-0.045475475778246795,-0.6579804934327198,-0.9992740075043129,0.9974674034052983,1.1879749052315505,-0.251375829640088,1,0,1,0,162
2012-10-25 01:00:00,-0.3622384933794476,-0.7183975757719574,-1.0427763125272498,-0.03596278586876259,-1.0939314346446827,1.1306746456312038,-0.9533337497069606,0.7392943090741437,-0.5323115151592553,-0.7400495080500444,0.13483998985119644,-0.4086489200055126,-0.39677525025664545,0.1577528213392379,0.09571906000728937,-0.46691466705616064,-0.07892455941943377,-0.47259971754834634,0.366930381825159,1.3633981605005454,0.17805143870391554,-1.1289044324525297,1,0,1,0,161
2012-10-25 05:00:00,-0.26074599489372186,-0.056809877718143734,-0.8937582907830343,0.37239813770573116,-1.0644827287780934,0.8689053920628648,-0.07867824997282374,0.35809955323210924,-0.22286683301678192,-0.5120662024224428,0.10818965774695541,-0.0335200829975685,0.3115217332240174,0.3723168475681059,-0.018704318674067525,0.05088147743483977,-0.12479966941355776,-0.04526596543542819,1.3670614083379438,0.36365674006418547,0.17805143870391554,-1.1289044324525297,0,0,0,0,160
2012-10-25 09:00:00,-0.14350458371904817,-0.47914273375855737,-0.8322641192192668,0.46323640263496024,-1.0278881229526802,0.6564147880721835,-0.376330854181283,0.1781281509414195,-0.07050286636725234,-0.28283416539138984,0.06457576614160637,-0.16072830151392306,-0.11334395605202996,-0.0227390720590941,-0.14158369038418026,-0.30880765138022903,-0.15725170481874642,-0.20547661214056215,1.0009880455212568,-1.0020154374674213,0.17805143870391554,-1.1289044324525297,0,1,0,1,159
2012-10-25 13:00:00,-0.050973593905639866,-0.7898776025977867,-0.8301513229328912,0.37589205325139846,-0.998164564071523,0.5710007223643969,-0.6208487742446319,0.7082205086634868,-0.0899905659059827,-0.1311674524371579,0.04142925287138877,-0.5443769486204494,-0.45140301704406316,-0.18938779502597872,-0.2322099390722324,-0.5987781076578216,-0.13780025305371377,-0.610184389702498,-0.36521634380821527,-1.3679461945626683,0.17805143870391554,-1.1289044324525297,0,1,0,1,158
2012-10-25 17:00:00,-0.037516131457828394,-1.1873324156921712,-0.9031326233203163,0.10366055017641454,-0.9898564195879175,0.5433617066998366,-0.7906130161873197,0.8920258042876995,-0.6425936775022104,-0.27508690944959563,0.032339899298701666,-0.9148385557913974,-1.237530983146336,-0.5920266761859325,-0.24495586187624183,-1.0355231807314111,-0.06447792241651885,-0.9443163558909955,-1.365347370321,-0.3682047741263081,0.17805143870391554,-1.1289044324525297,0,0,0,0,157
2012-10-25 21:00:00,-0.17439457321049315,-0.924637808465287,-0.9171056839309819,0.044884821002307805,-0.9861719376215595,0.5182380276535091,-0.8572288423829524,0.7675127881107199,-0.9068167628304937,-0.5618492251135017,-0.05838940904470824,-0.8992531497465001,-0.8540120403725436,0.15697749308226033,-0.11011648891047875,-0.7599389300367217,-0.012966636031967573,-0.8729091388636532,-0.9992740075043129,0.9974674034052983,0.17805143870391554,-1.1289044324525297,0,0,0,0,156
