Metric,Average,Std Dev,Min,Max
Train MAE H1,0.000053,0.000009,0.000046,0.000067
Train MAE H2,0.000095,0.000030,0.000058,0.000131
Train MAE H3,0.000072,0.000011,0.000060,0.000087
Train MAE H4,0.000097,0.000006,0.000091,0.000104
Train MAE H5,0.000083,0.000010,0.000069,0.000091
Train MAE H6,0.000099,0.000005,0.000096,0.000106
Train R2 H1,0.999999,0.000000,0.999999,1.000000
Train R2 H2,0.999998,0.000001,0.999998,0.999999
Train R2 H3,0.999998,0.000000,0.999998,0.999999
Train R2 H4,0.999997,0.000001,0.999996,0.999998
Train R2 H5,0.999997,0.000001,0.999996,0.999998
Train R2 H6,0.999997,0.000001,0.999997,0.999998
Train Uncertainty H1,0.000108,0.000005,0.000101,0.000113
Train Uncertainty H2,0.000141,0.000003,0.000139,0.000145
Train Uncertainty H3,0.000156,0.000007,0.000150,0.000165
Train Uncertainty H4,0.000170,0.000011,0.000157,0.000185
Train Uncertainty H5,0.000175,0.000005,0.000171,0.000182
Train Uncertainty H6,0.000189,0.000009,0.000182,0.000203
Train SNR H1,10789.738281,524.455322,10333.198242,11524.227539
Train SNR H2,8277.750977,159.052109,8058.780762,8431.794922
Train SNR H3,7522.131348,318.839142,7074.223145,7791.041992
Train SNR H4,6891.411621,458.576996,6331.083984,7454.354492
Train SNR H5,6662.709473,186.227753,6407.475098,6846.564453
Train SNR H6,6188.337891,298.364319,5767.167969,6421.142578
Validation MAE H1,0.000063,0.000019,0.000041,0.000088
Validation MAE H2,0.000096,0.000029,0.000058,0.000127
Validation MAE H3,0.000077,0.000015,0.000058,0.000094
Validation MAE H4,0.000104,0.000022,0.000086,0.000135
Validation MAE H5,0.000104,0.000017,0.000091,0.000127
Validation MAE H6,0.000128,0.000007,0.000119,0.000133
Validation R2 H1,0.999987,0.000008,0.999976,0.999995
Validation R2 H2,0.999978,0.000010,0.999969,0.999992
Validation R2 H3,0.999984,0.000005,0.999978,0.999990
Validation R2 H4,0.999971,0.000015,0.999950,0.999983
Validation R2 H5,0.999967,0.000011,0.999952,0.999977
Validation R2 H6,0.999956,0.000007,0.999951,0.999965
Validation Uncertainty H1,0.000131,0.000007,0.000121,0.000137
Validation Uncertainty H2,0.000167,0.000005,0.000160,0.000170
Validation Uncertainty H3,0.000186,0.000006,0.000180,0.000194
Validation Uncertainty H4,0.000203,0.000011,0.000191,0.000217
Validation Uncertainty H5,0.000209,0.000008,0.000201,0.000219
Validation Uncertainty H6,0.000222,0.000007,0.000217,0.000232
Validation SNR H1,9133.458008,529.161316,8739.405273,9881.447266
Validation SNR H2,7178.911621,207.421677,7030.704590,7472.244629
Validation SNR H3,6445.941406,200.623093,6172.806152,6649.008789
Validation SNR H4,5900.574707,304.861603,5516.540039,6262.294434
Validation SNR H5,5732.294434,203.482422,5457.155762,5942.882324
Validation SNR H6,5384.279297,159.189346,5159.622070,5509.202637
Test MAE H1,0.000045,0.000012,0.000031,0.000060
Test MAE H2,0.000088,0.000029,0.000052,0.000123
Test MAE H3,0.000059,0.000010,0.000045,0.000069
Test MAE H4,0.000080,0.000007,0.000075,0.000090
Test MAE H5,0.000071,0.000008,0.000061,0.000080
Test MAE H6,0.000094,0.000009,0.000087,0.000107
Test R2 H1,0.999973,0.000013,0.999955,0.999988
Test R2 H2,0.999937,0.000033,0.999896,0.999976
Test R2 H3,0.999964,0.000010,0.999955,0.999978
Test R2 H4,0.999939,0.000018,0.999913,0.999952
Test R2 H5,0.999946,0.000013,0.999928,0.999955
Test R2 H6,0.999918,0.000008,0.999907,0.999925
Test Uncertainty H1,0.000096,0.000005,0.000089,0.000099
Test Uncertainty H2,0.000123,0.000002,0.000121,0.000125
Test Uncertainty H3,0.000137,0.000005,0.000132,0.000144
Test Uncertainty H4,0.000148,0.000009,0.000137,0.000159
Test Uncertainty H5,0.000153,0.000005,0.000149,0.000160
Test Uncertainty H6,0.000162,0.000007,0.000156,0.000171
Test SNR H1,11765.903320,589.415894,11292.464844,12596.767578
Test SNR H2,9114.034180,120.712891,8961.332031,9256.483398
Test SNR H3,8218.538086,296.431366,7805.542969,8487.356445
Test SNR H4,7642.260254,461.755249,7078.984375,8210.022461
Test SNR H5,7340.750000,223.726440,7025.768066,7524.125488
Test SNR H6,6950.869629,277.435150,6567.151367,7213.618652
