Metric,Average,Std Dev,Min,Max
Train MAE H1,0.000320,0.000169,0.000081,0.000447
Train MAE H2,0.000070,0.000020,0.000042,0.000089
Train MAE H3,0.000071,0.000015,0.000060,0.000092
Train MAE H4,0.000070,0.000021,0.000055,0.000100
Train MAE H5,0.000073,0.000010,0.000059,0.000080
Train MAE H6,0.000079,0.000009,0.000070,0.000091
Train R2 H1,0.999918,0.000057,0.999878,0.999999
Train R2 H2,0.999999,0.000001,0.999998,0.999999
Train R2 H3,0.999998,0.000001,0.999997,0.999999
Train R2 H4,0.999998,0.000000,0.999998,0.999999
Train R2 H5,0.999997,0.000000,0.999997,0.999998
Train R2 H6,0.999998,0.000001,0.999997,0.999998
Train Uncertainty H1,0.000061,0.000044,0.000026,0.000123
Train Uncertainty H2,0.000101,0.000001,0.000100,0.000102
Train Uncertainty H3,0.000116,0.000003,0.000113,0.000119
Train Uncertainty H4,0.000131,0.000003,0.000127,0.000134
Train Uncertainty H5,0.000130,0.000001,0.000130,0.000131
Train Uncertainty H6,0.000135,0.000002,0.000133,0.000136
Train SNR H1,28411.242188,14163.446289,9255.603516,43058.671875
Train SNR H2,11233.967773,107.281921,11090.573242,11348.590820
Train SNR H3,9819.827148,232.948624,9501.217773,10051.684570
Train SNR H4,8680.099609,176.631958,8469.142578,8901.427734
Train SNR H5,8707.848633,36.639397,8656.543945,8739.789062
Train SNR H6,8409.406250,102.694908,8325.272461,8553.994141
Validation MAE H1,0.000529,0.000320,0.000076,0.000756
Validation MAE H2,0.000087,0.000022,0.000056,0.000104
Validation MAE H3,0.000088,0.000017,0.000066,0.000106
Validation MAE H4,0.000083,0.000015,0.000064,0.000102
Validation MAE H5,0.000113,0.000019,0.000088,0.000134
Validation MAE H6,0.000116,0.000005,0.000109,0.000120
Validation R2 H1,0.998926,0.000752,0.998393,0.999989
Validation R2 H2,0.999981,0.000008,0.999974,0.999992
Validation R2 H3,0.999979,0.000006,0.999974,0.999988
Validation R2 H4,0.999979,0.000006,0.999974,0.999987
Validation R2 H5,0.999962,0.000013,0.999946,0.999977
Validation R2 H6,0.999959,0.000002,0.999957,0.999962
Validation Uncertainty H1,0.000074,0.000061,0.000026,0.000160
Validation Uncertainty H2,0.000157,0.000001,0.000156,0.000158
Validation Uncertainty H3,0.000179,0.000005,0.000172,0.000183
Validation Uncertainty H4,0.000202,0.000003,0.000198,0.000205
Validation Uncertainty H5,0.000202,0.000004,0.000196,0.000205
Validation Uncertainty H6,0.000213,0.000004,0.000210,0.000219
Validation SNR H1,29241.556641,16032.531250,7469.560059,45609.179688
Validation SNR H2,7592.082031,52.862957,7547.112305,7666.287598
Validation SNR H3,6686.937988,190.274765,6512.759277,6951.659180
Validation SNR H4,5917.011719,81.638374,5842.132324,6030.556641
Validation SNR H5,5929.728027,117.027718,5839.217773,6094.979004
Validation SNR H6,5611.287109,107.924065,5459.204590,5698.491699
Test MAE H1,0.000383,0.000216,0.000077,0.000537
Test MAE H2,0.000072,0.000024,0.000038,0.000092
Test MAE H3,0.000070,0.000016,0.000054,0.000091
Test MAE H4,0.000063,0.000015,0.000048,0.000083
Test MAE H5,0.000075,0.000008,0.000064,0.000082
Test MAE H6,0.000075,0.000004,0.000069,0.000079
Test R2 H1,0.997558,0.001699,0.996354,0.999960
Test R2 H2,0.999950,0.000023,0.999930,0.999983
Test R2 H3,0.999953,0.000016,0.999933,0.999973
Test R2 H4,0.999959,0.000015,0.999939,0.999976
Test R2 H5,0.999936,0.000015,0.999920,0.999956
Test R2 H6,0.999937,0.000004,0.999932,0.999943
Test Uncertainty H1,0.000062,0.000044,0.000026,0.000124
Test Uncertainty H2,0.000114,0.000002,0.000111,0.000117
Test Uncertainty H3,0.000128,0.000003,0.000124,0.000132
Test Uncertainty H4,0.000145,0.000002,0.000142,0.000146
Test Uncertainty H5,0.000146,0.000002,0.000144,0.000149
Test Uncertainty H6,0.000152,0.000001,0.000150,0.000153
Test SNR H1,28092.710938,14138.535156,9045.117188,42883.304688
Test SNR H2,9830.583008,198.308105,9597.281250,10082.018555
Test SNR H3,8804.069336,227.910034,8514.755859,9071.761719
Test SNR H4,7773.715332,97.421890,7697.019043,7911.183594
Test SNR H5,7697.152344,103.493736,7551.677246,7783.825684
Test SNR H6,7411.132324,60.612537,7331.734863,7478.810547
