Metric,Average,Std Dev,Min,Max
Train MAE H1,0.000134,0.000005,0.000128,0.000139
Train MAE H2,0.000136,0.000015,0.000116,0.000153
Train MAE H3,0.000117,0.000006,0.000111,0.000125
Train MAE H4,0.000130,0.000009,0.000123,0.000143
Train MAE H5,0.000129,0.000007,0.000122,0.000139
Train MAE H6,0.000154,0.000017,0.000138,0.000178
Train R2 H1,0.999996,0.000000,0.999995,0.999996
Train R2 H2,0.999996,0.000001,0.999995,0.999996
Train R2 H3,0.999996,0.000000,0.999996,0.999996
Train R2 H4,0.999995,0.000000,0.999995,0.999996
Train R2 H5,0.999995,0.000001,0.999995,0.999996
Train R2 H6,0.999994,0.000001,0.999993,0.999995
Train Uncertainty H1,0.000199,0.000002,0.000197,0.000200
Train Uncertainty H2,0.000243,0.000007,0.000234,0.000252
Train Uncertainty H3,0.000274,0.000008,0.000268,0.000286
Train Uncertainty H4,0.000303,0.000005,0.000299,0.000310
Train Uncertainty H5,0.000319,0.000004,0.000314,0.000323
Train Uncertainty H6,0.000353,0.000010,0.000341,0.000365
Train SNR H1,6726.169922,54.204834,6684.526855,6802.728516
Train SNR H2,5499.950684,168.472244,5307.611816,5717.893066
Train SNR H3,4877.459473,144.454514,4673.477051,4989.141113
Train SNR H4,4409.211426,67.347961,4315.295898,4469.900879
Train SNR H5,4195.764160,51.093170,4140.923340,4263.929199
Train SNR H6,3788.654541,105.751297,3661.985596,3920.845703
Validation MAE H1,0.000119,0.000003,0.000115,0.000121
Validation MAE H2,0.000126,0.000014,0.000109,0.000144
Validation MAE H3,0.000113,0.000009,0.000103,0.000124
Validation MAE H4,0.000122,0.000006,0.000116,0.000131
Validation MAE H5,0.000130,0.000004,0.000125,0.000133
Validation MAE H6,0.000154,0.000015,0.000142,0.000175
Validation R2 H1,0.999993,0.000000,0.999993,0.999993
Validation R2 H2,0.999993,0.000001,0.999992,0.999993
Validation R2 H3,0.999993,0.000000,0.999993,0.999994
Validation R2 H4,0.999992,0.000000,0.999992,0.999993
Validation R2 H5,0.999991,0.000000,0.999991,0.999992
Validation R2 H6,0.999990,0.000001,0.999989,0.999991
Validation Uncertainty H1,0.000157,0.000006,0.000151,0.000164
Validation Uncertainty H2,0.000181,0.000010,0.000167,0.000190
Validation Uncertainty H3,0.000198,0.000011,0.000188,0.000213
Validation Uncertainty H4,0.000216,0.000009,0.000207,0.000229
Validation Uncertainty H5,0.000231,0.000004,0.000228,0.000236
Validation Uncertainty H6,0.000253,0.000008,0.000244,0.000263
Validation SNR H1,8112.736328,284.579376,7732.027344,8416.111328
Validation SNR H2,7034.610840,399.267914,6680.534180,7592.562012
Validation SNR H3,6426.806641,343.538177,5955.457520,6764.462402
Validation SNR H4,5885.458496,245.925980,5556.250977,6147.202637
Validation SNR H5,5498.022949,85.327080,5380.676758,5581.057617
Validation SNR H6,5028.231934,155.614685,4825.078125,5203.091309
Test MAE H1,0.000146,0.000007,0.000140,0.000156
Test MAE H2,0.000136,0.000014,0.000124,0.000156
Test MAE H3,0.000119,0.000006,0.000112,0.000124
Test MAE H4,0.000127,0.000007,0.000118,0.000135
Test MAE H5,0.000130,0.000005,0.000123,0.000135
Test MAE H6,0.000162,0.000014,0.000146,0.000181
Test R2 H1,0.999978,0.000002,0.999976,0.999979
Test R2 H2,0.999981,0.000003,0.999977,0.999983
Test R2 H3,0.999983,0.000001,0.999983,0.999985
Test R2 H4,0.999983,0.000002,0.999981,0.999985
Test R2 H5,0.999981,0.000002,0.999979,0.999983
Test R2 H6,0.999976,0.000003,0.999972,0.999980
Test Uncertainty H1,0.000157,0.000006,0.000150,0.000165
Test Uncertainty H2,0.000182,0.000012,0.000166,0.000196
Test Uncertainty H3,0.000196,0.000008,0.000186,0.000207
Test Uncertainty H4,0.000207,0.000007,0.000199,0.000215
Test Uncertainty H5,0.000221,0.000005,0.000214,0.000226
Test Uncertainty H6,0.000248,0.000018,0.000228,0.000273
Test SNR H1,7456.527832,289.150970,7106.183594,7814.337891
Test SNR H2,6469.947266,440.669678,5973.096191,7044.162598
Test SNR H3,5964.371094,250.897675,5659.997559,6274.488281
Test SNR H4,5656.564453,180.924469,5429.939941,5872.743164
Test SNR H5,5297.952637,118.038895,5171.440918,5455.526367
Test SNR H6,4734.450684,343.880157,4286.227051,5121.970215
