Metric,Average,Std Dev,Min,Max
Train MAE H1,0.000072,0.000009,0.000063,0.000083
Train MAE H2,0.000075,0.000013,0.000064,0.000093
Train MAE H3,0.000081,0.000003,0.000077,0.000084
Train MAE H4,0.000100,0.000004,0.000095,0.000105
Train MAE H5,0.000105,0.000016,0.000092,0.000128
Train MAE H6,0.000125,0.000026,0.000090,0.000153
Train R2 H1,0.999999,0.000000,0.999999,0.999999
Train R2 H2,0.999999,0.000000,0.999998,0.999999
Train R2 H3,0.999998,0.000000,0.999998,0.999998
Train R2 H4,0.999998,0.000000,0.999998,0.999998
Train R2 H5,0.999997,0.000001,0.999996,0.999998
Train R2 H6,0.999997,0.000001,0.999996,0.999998
Train Uncertainty H1,0.000216,0.000003,0.000214,0.000220
Train Uncertainty H2,0.000257,0.000008,0.000251,0.000269
Train Uncertainty H3,0.000295,0.000004,0.000291,0.000300
Train Uncertainty H4,0.000323,0.000006,0.000317,0.000332
Train Uncertainty H5,0.000342,0.000006,0.000334,0.000349
Train Uncertainty H6,0.000367,0.000005,0.000361,0.000372
Train SNR H1,6188.941895,73.091980,6086.577637,6252.566895
Train SNR H2,5205.299805,166.543213,4970.217773,5335.384277
Train SNR H3,4539.690918,63.187229,4450.831055,4592.302246
Train SNR H4,4145.905762,81.323860,4031.576172,4213.883301
Train SNR H5,3912.802734,70.641563,3827.997314,4000.937012
Train SNR H6,3646.585938,45.649418,3589.996582,3701.788574
Validation MAE H1,0.000056,0.000011,0.000047,0.000072
Validation MAE H2,0.000062,0.000019,0.000046,0.000090
Validation MAE H3,0.000061,0.000005,0.000055,0.000068
Validation MAE H4,0.000076,0.000006,0.000068,0.000083
Validation MAE H5,0.000078,0.000011,0.000069,0.000094
Validation MAE H6,0.000101,0.000025,0.000066,0.000120
Validation R2 H1,0.999999,0.000000,0.999999,0.999999
Validation R2 H2,0.999999,0.000000,0.999998,0.999999
Validation R2 H3,0.999999,0.000000,0.999999,0.999999
Validation R2 H4,0.999999,0.000000,0.999999,0.999999
Validation R2 H5,0.999998,0.000001,0.999997,0.999999
Validation R2 H6,0.999998,0.000001,0.999997,0.999999
Validation Uncertainty H1,0.000150,0.000005,0.000145,0.000158
Validation Uncertainty H2,0.000184,0.000012,0.000175,0.000201
Validation Uncertainty H3,0.000207,0.000009,0.000197,0.000219
Validation Uncertainty H4,0.000228,0.000010,0.000216,0.000241
Validation Uncertainty H5,0.000244,0.000014,0.000228,0.000263
Validation Uncertainty H6,0.000257,0.000006,0.000248,0.000262
Validation SNR H1,8470.036133,295.460052,8060.902832,8748.103516
Validation SNR H2,6944.576660,445.983124,6314.041992,7272.930664
Validation SNR H3,6138.019043,263.699554,5795.813477,6437.487305
Validation SNR H4,5589.528809,248.389786,5272.629883,5879.231934
Validation SNR H5,5220.041504,302.598724,4829.878906,5567.368652
Validation SNR H6,4949.035156,117.772377,4853.344238,5114.939941
Test MAE H1,0.000058,0.000014,0.000042,0.000076
Test MAE H2,0.000062,0.000017,0.000042,0.000084
Test MAE H3,0.000059,0.000006,0.000053,0.000067
Test MAE H4,0.000073,0.000010,0.000065,0.000087
Test MAE H5,0.000076,0.000011,0.000065,0.000092
Test MAE H6,0.000084,0.000016,0.000065,0.000104
Test R2 H1,0.999997,0.000001,0.999996,0.999998
Test R2 H2,0.999997,0.000001,0.999995,0.999998
Test R2 H3,0.999997,0.000001,0.999996,0.999997
Test R2 H4,0.999995,0.000001,0.999994,0.999996
Test R2 H5,0.999995,0.000002,0.999992,0.999996
Test R2 H6,0.999994,0.000001,0.999993,0.999996
Test Uncertainty H1,0.000154,0.000004,0.000149,0.000159
Test Uncertainty H2,0.000172,0.000007,0.000167,0.000183
Test Uncertainty H3,0.000200,0.000003,0.000196,0.000203
Test Uncertainty H4,0.000224,0.000013,0.000214,0.000243
Test Uncertainty H5,0.000228,0.000010,0.000214,0.000238
Test Uncertainty H6,0.000242,0.000002,0.000239,0.000244
Test SNR H1,7615.450684,195.415192,7374.907715,7853.556641
Test SNR H2,6794.396973,273.366699,6407.827148,6991.765625
Test SNR H3,5848.238281,81.920334,5751.381836,5951.716797
Test SNR H4,5226.935547,294.421387,4812.166016,5465.951172
Test SNR H5,5145.134766,235.785095,4910.305176,5467.569824
Test SNR H6,4840.328125,44.954796,4786.599121,4896.625488
