DATE_TIME,OPEN,LOW,HIGH,CLOSE
2008-04-17 19:00:00,1.58863,1.58738,1.58913,1.58812
2008-04-17 20:00:00,1.58813,1.58788,1.59162,1.59078
2008-04-17 21:00:00,1.59078,1.58881,1.59158,1.58923
2008-04-17 22:00:00,1.58922,1.58898,1.59049,1.58993
2008-04-17 23:00:00,1.58998,1.58958,1.59127,1.5907
2008-04-18 00:00:00,1.5907,1.58854,1.5908,1.58884
2008-04-18 01:00:00,1.58886,1.58865,1.59017,1.58989
2008-04-18 02:00:00,1.58986,1.58847,1.59001,1.58877
2008-04-18 03:00:00,1.5888,1.5888,1.59041,1.58995
2008-04-18 04:00:00,1.58993,1.58924,1.59028,1.59
2008-04-18 05:00:00,1.59001,1.58954,1.59068,1.58999
2008-04-18 06:00:00,1.59001,1.59001,1.59439,1.59336
2008-04-18 07:00:00,1.59334,1.59309,1.5955,1.59488
2008-04-18 08:00:00,1.59501,1.59328,1.59558,1.59499
2008-04-18 09:00:00,1.59496,1.58641,1.59499,1.58683
2008-04-18 10:00:00,1.58684,1.58209,1.58765,1.58422
2008-04-18 11:00:00,1.58442,1.5771,1.58539,1.57821
2008-04-18 12:00:00,1.57821,1.57103,1.57884,1.57382
2008-04-18 13:00:00,1.57372,1.57247,1.57647,1.57252
2008-04-18 14:00:00,1.57252,1.57119,1.57427,1.57307
2008-04-18 15:00:00,1.57297,1.57197,1.57522,1.57415
2008-04-18 16:00:00,1.5741,1.57335,1.57565,1.57565
2008-04-18 17:00:00,1.57568,1.5741,1.57743,1.57693
2008-04-18 18:00:00,1.57698,1.57693,1.58122,1.58017
2008-04-18 19:00:00,1.58027,1.57957,1.58142,1.58028
2008-04-18 20:00:00,1.58033,1.57986,1.58132,1.58122
2008-04-20 21:00:00,1.5801,1.58005,1.58105,1.5807
2008-04-20 22:00:00,1.5807,1.57889,1.58131,1.5797
2008-04-20 23:00:00,1.57985,1.5795,1.58174,1.5804
2008-04-21 00:00:00,1.5808,1.57951,1.58265,1.58131
2008-04-21 01:00:00,1.5813,1.58075,1.58345,1.58135
2008-04-21 02:00:00,1.5813,1.58114,1.58245,1.58173
2008-04-21 03:00:00,1.5817,1.5808,1.58307,1.58282
2008-04-21 04:00:00,1.58282,1.58212,1.58432,1.58317
2008-04-21 05:00:00,1.58322,1.58215,1.58325,1.5829
2008-04-21 06:00:00,1.58293,1.57895,1.58293,1.58115
2008-04-21 07:00:00,1.5811,1.5811,1.58788,1.58788
2008-04-21 08:00:00,1.58788,1.58524,1.58834,1.58649
2008-04-21 09:00:00,1.58651,1.5843,1.58729,1.58679
2008-04-21 10:00:00,1.58679,1.58619,1.59018,1.58918
2008-04-21 11:00:00,1.5892,1.58918,1.59204,1.59044
2008-04-21 12:00:00,1.59047,1.58962,1.5947,1.59236
2008-04-21 13:00:00,1.59226,1.59081,1.59296,1.59157
2008-04-21 14:00:00,1.59163,1.59143,1.59425,1.59183
2008-04-21 15:00:00,1.59188,1.58763,1.59203,1.58801
2008-04-21 16:00:00,1.58801,1.58783,1.58978,1.58841
2008-04-21 17:00:00,1.58841,1.58733,1.58902,1.58856
2008-04-21 18:00:00,1.5886,1.58854,1.59171,1.59147
2008-04-21 19:00:00,1.59151,1.59142,1.59291,1.59251
2008-04-21 20:00:00,1.59254,1.59069,1.59279,1.59117
2008-04-21 21:00:00,1.59119,1.59054,1.59134,1.59074
2008-04-21 22:00:00,1.59099,1.59011,1.59159,1.59104
2008-04-21 23:00:00,1.59104,1.59071,1.5922,1.59135
2008-04-22 00:00:00,1.59138,1.59019,1.59163,1.5913
2008-04-22 01:00:00,1.59125,1.58859,1.59135,1.59036
2008-04-22 02:00:00,1.59037,1.59019,1.59233,1.59047
2008-04-22 03:00:00,1.59039,1.59017,1.59172,1.59147
2008-04-22 04:00:00,1.59147,1.59042,1.59171,1.59094
2008-04-22 05:00:00,1.59086,1.58503,1.59146,1.58603
2008-04-22 06:00:00,1.58608,1.58342,1.58807,1.58421
2008-04-22 07:00:00,1.58424,1.58414,1.58858,1.58833
2008-04-22 08:00:00,1.58833,1.58833,1.59532,1.59485
2008-04-22 09:00:00,1.5949,1.5936,1.59694,1.59472
2008-04-22 10:00:00,1.5947,1.59152,1.59473,1.5929
2008-04-22 11:00:00,1.59295,1.59215,1.59458,1.5934
2008-04-22 12:00:00,1.59345,1.59101,1.59355,1.59251
2008-04-22 13:00:00,1.59246,1.58923,1.59471,1.5942
2008-04-22 14:00:00,1.59415,1.59201,1.60029,1.59769
2008-04-22 15:00:00,1.59779,1.59669,1.60146,1.6009
2008-04-22 16:00:00,1.601,1.59829,1.6019,1.59888
2008-04-22 17:00:00,1.59893,1.59853,1.60013,1.59951
2008-04-22 18:00:00,1.59941,1.59756,1.60041,1.59969
2008-04-22 19:00:00,1.59969,1.59759,1.59994,1.59806
2008-04-22 20:00:00,1.59804,1.59699,1.59934,1.59909
2008-04-22 21:00:00,1.59924,1.59851,1.60032,1.59982
2008-04-22 22:00:00,1.59978,1.59851,1.59978,1.59857
2008-04-22 23:00:00,1.59861,1.59707,1.59861,1.59737
2008-04-23 00:00:00,1.59741,1.59677,1.59821,1.59759
2008-04-23 01:00:00,1.59759,1.59691,1.59806,1.59706
2008-04-23 02:00:00,1.59707,1.59701,1.59792,1.59776
2008-04-23 03:00:00,1.59771,1.59756,1.59944,1.5992
2008-04-23 04:00:00,1.59918,1.5986,1.59978,1.59923
2008-04-23 05:00:00,1.59918,1.59733,1.59986,1.59743
2008-04-23 06:00:00,1.59747,1.5953,1.59823,1.59658
2008-04-23 07:00:00,1.59653,1.59393,1.59774,1.59768
2008-04-23 08:00:00,1.59763,1.59636,1.59938,1.59674
2008-04-23 09:00:00,1.59684,1.59513,1.59716,1.59552
2008-04-23 10:00:00,1.59552,1.59528,1.59759,1.5953
2008-04-23 11:00:00,1.5954,1.59358,1.5976,1.59463
2008-04-23 12:00:00,1.59473,1.59188,1.59543,1.59298
2008-04-23 13:00:00,1.59288,1.58744,1.59308,1.58795
2008-04-23 14:00:00,1.588,1.586,1.58933,1.58778
2008-04-23 15:00:00,1.58773,1.58703,1.59019,1.58969
2008-04-23 16:00:00,1.58964,1.58919,1.59139,1.58959
2008-04-23 17:00:00,1.5896,1.58899,1.59054,1.58929
2008-04-23 18:00:00,1.58919,1.58869,1.59034,1.58941
2008-04-23 19:00:00,1.58946,1.58866,1.58966,1.58886
2008-04-23 20:00:00,1.58881,1.58802,1.58911,1.58891
2008-04-23 21:00:00,1.58896,1.58806,1.5897,1.58835
2008-04-23 22:00:00,1.5883,1.58702,1.58901,1.58736
2008-04-23 23:00:00,1.58741,1.58709,1.58814,1.58808
2008-04-24 00:00:00,1.58803,1.58738,1.58839,1.58764
2008-04-24 01:00:00,1.58738,1.5834,1.58748,1.58447
2008-04-24 02:00:00,1.58452,1.58445,1.58578,1.58573
2008-04-24 03:00:00,1.58571,1.58441,1.58643,1.58463
2008-04-24 04:00:00,1.58463,1.58463,1.58603,1.585
2008-04-24 05:00:00,1.58496,1.58433,1.58605,1.58535
2008-04-24 06:00:00,1.58535,1.58263,1.58721,1.58523
2008-04-24 07:00:00,1.58529,1.5834,1.58598,1.5834
2008-04-24 08:00:00,1.5834,1.57404,1.5835,1.57427
2008-04-24 09:00:00,1.57428,1.57186,1.57542,1.57532
2008-04-24 10:00:00,1.57532,1.57459,1.57609,1.57466
2008-04-24 11:00:00,1.57459,1.57392,1.57584,1.57566
2008-04-24 12:00:00,1.57569,1.57024,1.57735,1.57205
2008-04-24 13:00:00,1.57212,1.56762,1.57221,1.56996
2008-04-24 14:00:00,1.57046,1.5696,1.57469,1.56999
2008-04-24 15:00:00,1.57009,1.56462,1.5702,1.56673
2008-04-24 16:00:00,1.56673,1.56381,1.56707,1.56655
2008-04-24 17:00:00,1.56652,1.56424,1.56662,1.56586
2008-04-24 18:00:00,1.56586,1.56562,1.56857,1.56842
2008-04-24 19:00:00,1.56842,1.56737,1.5686,1.56759
2008-04-24 20:00:00,1.56759,1.56755,1.56909,1.56816
2008-04-24 21:00:00,1.56806,1.56669,1.56849,1.56798
2008-04-24 22:00:00,1.56803,1.56798,1.56912,1.56826
2008-04-24 23:00:00,1.56824,1.56736,1.56846,1.56751
2008-04-25 00:00:00,1.56753,1.56661,1.56964,1.56879
2008-04-25 01:00:00,1.56879,1.56797,1.56978,1.56938
2008-04-25 02:00:00,1.56938,1.56928,1.57066,1.56943
2008-04-25 03:00:00,1.56943,1.56883,1.57068,1.56927
2008-04-25 04:00:00,1.56929,1.56674,1.57014,1.56764
2008-04-25 05:00:00,1.56765,1.56627,1.56954,1.56753
2008-04-25 06:00:00,1.56753,1.56383,1.56899,1.56564
2008-04-25 07:00:00,1.56558,1.55812,1.56643,1.55821
