Metric,Average,Std Dev,Min,Max
Train MAE H1,0.000076,0.000014,0.000062,0.000095
Train MAE H2,0.000086,0.000009,0.000075,0.000096
Train MAE H3,0.000081,0.000011,0.000071,0.000097
Train MAE H4,0.000097,0.000014,0.000084,0.000116
Train MAE H5,0.000109,0.000022,0.000089,0.000139
Train MAE H6,0.000110,0.000014,0.000098,0.000129
Train R2 H1,0.999999,0.000000,0.999998,0.999999
Train R2 H2,0.999998,0.000000,0.999998,0.999998
Train R2 H3,0.999998,0.000000,0.999998,0.999999
Train R2 H4,0.999998,0.000001,0.999997,0.999998
Train R2 H5,0.999997,0.000001,0.999997,0.999998
Train R2 H6,0.999997,0.000000,0.999996,0.999997
Train Uncertainty H1,0.000201,0.000010,0.000187,0.000212
Train Uncertainty H2,0.000247,0.000014,0.000237,0.000267
Train Uncertainty H3,0.000274,0.000019,0.000256,0.000300
Train Uncertainty H4,0.000317,0.000012,0.000301,0.000331
Train Uncertainty H5,0.000322,0.000006,0.000315,0.000330
Train Uncertainty H6,0.000346,0.000009,0.000335,0.000357
Train SNR H1,6157.720215,328.840485,5825.804199,6605.773926
Train SNR H2,5001.384277,268.339142,4622.185547,5203.839355
Train SNR H3,4513.068848,298.440887,4107.820801,4817.825195
Train SNR H4,3901.605225,150.900665,3730.240723,4097.433594
Train SNR H5,3827.500244,74.036377,3737.432861,3918.772217
Train SNR H6,3563.827881,95.472237,3449.166748,3682.900146
Validation MAE H1,0.000074,0.000006,0.000066,0.000081
Validation MAE H2,0.000097,0.000007,0.000087,0.000103
Validation MAE H3,0.000083,0.000011,0.000070,0.000096
Validation MAE H4,0.000101,0.000017,0.000080,0.000121
Validation MAE H5,0.000112,0.000020,0.000086,0.000133
Validation MAE H6,0.000126,0.000010,0.000116,0.000140
Validation R2 H1,0.999985,0.000001,0.999984,0.999987
Validation R2 H2,0.999973,0.000002,0.999970,0.999975
Validation R2 H3,0.999979,0.000005,0.999973,0.999986
Validation R2 H4,0.999968,0.000011,0.999955,0.999980
Validation R2 H5,0.999966,0.000008,0.999960,0.999978
Validation R2 H6,0.999960,0.000004,0.999955,0.999963
Validation Uncertainty H1,0.000176,0.000008,0.000168,0.000187
Validation Uncertainty H2,0.000218,0.000011,0.000209,0.000234
Validation Uncertainty H3,0.000242,0.000015,0.000230,0.000262
Validation Uncertainty H4,0.000274,0.000006,0.000268,0.000283
Validation Uncertainty H5,0.000279,0.000006,0.000270,0.000284
Validation Uncertainty H6,0.000305,0.000009,0.000296,0.000318
Validation SNR H1,6803.307129,309.451843,6378.322754,7106.252441
Validation SNR H2,5489.023438,275.152771,5102.674316,5722.377930
Validation SNR H3,4954.507812,285.634247,4552.850098,5192.533691
Validation SNR H4,4358.679199,99.431526,4225.507324,4464.366211
Validation SNR H5,4288.359375,101.596107,4207.597168,4431.651855
Validation SNR H6,3921.738281,117.501678,3760.068604,4035.846680
Test MAE H1,0.000066,0.000011,0.000053,0.000081
Test MAE H2,0.000081,0.000017,0.000063,0.000104
Test MAE H3,0.000078,0.000016,0.000062,0.000100
Test MAE H4,0.000086,0.000009,0.000073,0.000093
Test MAE H5,0.000093,0.000017,0.000072,0.000114
Test MAE H6,0.000109,0.000016,0.000096,0.000131
Test R2 H1,0.999958,0.000011,0.999942,0.999970
Test R2 H2,0.999930,0.000017,0.999909,0.999950
Test R2 H3,0.999938,0.000021,0.999911,0.999960
Test R2 H4,0.999918,0.000020,0.999898,0.999945
Test R2 H5,0.999912,0.000028,0.999875,0.999944
Test R2 H6,0.999891,0.000018,0.999866,0.999905
Test Uncertainty H1,0.000132,0.000009,0.000123,0.000144
Test Uncertainty H2,0.000162,0.000018,0.000147,0.000188
Test Uncertainty H3,0.000177,0.000018,0.000164,0.000202
Test Uncertainty H4,0.000197,0.000009,0.000187,0.000208
Test Uncertainty H5,0.000204,0.000006,0.000198,0.000213
Test Uncertainty H6,0.000217,0.000006,0.000211,0.000225
Test SNR H1,8531.050781,567.425842,7779.599121,9150.596680
Test SNR H2,7015.457520,735.637451,5986.744141,7664.182617
Test SNR H3,6424.348145,619.024475,5548.945801,6868.375488
Test SNR H4,5706.687500,250.125778,5399.584473,6012.259277
Test SNR H5,5516.209473,169.653854,5279.003906,5666.019043
Test SNR H6,5174.382812,144.670425,4982.547852,5331.894043
