DATE_TIME,Uncertainty_1,Uncertainty_2,Uncertainty_3,Uncertainty_4,Uncertainty_5,Uncertainty_6
2017-04-27 11:00:00,0.0006664778,0.0006025771,0.00065390766,0.00066638226,0.0006116228,0.00067199935
2017-04-27 12:00:00,0.0005574215,0.0006567739,0.0006289269,0.00061580475,0.0005780366,0.00067766715
2017-04-27 13:00:00,0.0006271235,0.00057534303,0.00062323036,0.0006464759,0.00057329144,0.00068543706
2017-04-27 14:00:00,0.00061564386,0.0005295637,0.00067083625,0.00064846734,0.00055378163,0.00059610576
2017-04-27 15:00:00,0.0006125712,0.0006493886,0.0005901774,0.0006443198,0.0006175007,0.000623182
2017-04-27 16:00:00,0.00056436623,0.0006913651,0.00065825187,0.00061364024,0.00065439206,0.0006056723
2017-04-27 17:00:00,0.0005406745,0.0006073034,0.00061111397,0.00056680525,0.000639781,0.00061631255
2017-04-27 18:00:00,0.00064297864,0.00065196963,0.00049890066,0.00060807343,0.00064976065,0.000614892
2017-04-27 19:00:00,0.00062206446,0.00063313765,0.00068046316,0.00056204863,0.0006011022,0.0006746119
2017-04-27 20:00:00,0.00067518355,0.0006172731,0.00062514516,0.0006716848,0.00061776326,0.0006594455
2017-04-27 21:00:00,0.00052189134,0.00057464617,0.000584123,0.00071900414,0.00065733714,0.0005565864
2017-04-27 22:00:00,0.00063659664,0.00056331744,0.00062027154,0.00067594985,0.0005811842,0.0006753463
2017-04-27 23:00:00,0.000660224,0.0006033727,0.00070007564,0.00054400275,0.00060843054,0.0006698003
2017-04-28 00:00:00,0.00058578997,0.0006445496,0.00061500445,0.00056616735,0.00061828195,0.0006962981
2017-04-28 01:00:00,0.00055087265,0.000614898,0.00057755306,0.00060140283,0.00058283465,0.0006430915
2017-04-28 02:00:00,0.00061549555,0.00061080075,0.0005959802,0.0006103932,0.0006692707,0.00060189964
2017-04-28 03:00:00,0.0006048396,0.0006149553,0.0006525132,0.00063627976,0.00054729945,0.00071841636
2017-04-28 04:00:00,0.00058552943,0.00065686513,0.0005638437,0.0006024836,0.00060215197,0.00064473273
2017-04-28 05:00:00,0.00057659904,0.0006293203,0.0006462778,0.0006641958,0.00066812884,0.00059731386
2017-04-28 06:00:00,0.0006168596,0.0005541186,0.00058981846,0.0007066066,0.00066109,0.00053393334
