ts,epoch,tag,VmRSS_kB,VmHWM_kB,gpu_current_B,gpu_peak_B,gc0,gc1,gc2
1765795570.742,0,ga_gen0_cand1,1144988,1162928,,,,,
1765795574.491,1,ga_gen0_cand1,1157204,1162928,,,,,
1765795578.183,2,ga_gen0_cand1,1161540,1162928,,,,,
1765795581.922,3,ga_gen0_cand1,1164992,1164992,,,,,
1765795585.718,4,ga_gen0_cand1,1167772,1167772,,,,,
1765795589.616,5,ga_gen0_cand1,1169984,1169984,,,,,
1765795593.291,6,ga_gen0_cand1,1171304,1171304,,,,,
1765795597.005,7,ga_gen0_cand1,1175040,1175040,,,,,
1765795600.764,8,ga_gen0_cand1,1177408,1177408,,,,,
1765795604.511,9,ga_gen0_cand1,1178456,1178456,,,,,
1765795608.275,10,ga_gen0_cand1,1180572,1180572,,,,,
1765795611.979,11,ga_gen0_cand1,1181656,1181656,,,,,
1765795615.706,12,ga_gen0_cand1,1183232,1183232,,,,,
1765795619.424,13,ga_gen0_cand1,1184560,1184560,,,,,
1765795623.177,14,ga_gen0_cand1,1185416,1185416,,,,,
1765795626.912,15,ga_gen0_cand1,1186336,1186336,,,,,
1765795630.633,16,ga_gen0_cand1,1187824,1187824,,,,,
1765795634.383,17,ga_gen0_cand1,1189180,1189180,,,,,
1765795638.125,18,ga_gen0_cand1,1190048,1190048,,,,,
1765795641.866,19,ga_gen0_cand1,1190944,1190944,,,,,
1765795645.622,20,ga_gen0_cand1,1191980,1191980,,,,,
1765795649.355,21,ga_gen0_cand1,1193384,1193384,,,,,
1765795653.128,22,ga_gen0_cand1,1194056,1194056,,,,,
1765795656.883,23,ga_gen0_cand1,1194872,1194872,,,,,
1765795660.629,24,ga_gen0_cand1,1196152,1196152,,,,,
1765795664.363,25,ga_gen0_cand1,1196768,1196768,,,,,
1765795668.176,26,ga_gen0_cand1,1197424,1197424,,,,,
1765795671.932,27,ga_gen0_cand1,1197952,1197952,,,,,
1765795675.757,28,ga_gen0_cand1,1198544,1198544,,,,,
1765795679.574,29,ga_gen0_cand1,1199640,1199640,,,,,
1765795683.446,30,ga_gen0_cand1,1200624,1200624,,,,,
1765795687.249,31,ga_gen0_cand1,1201796,1201796,,,,,
1765795691.020,32,ga_gen0_cand1,1202500,1202500,,,,,
1765795695.006,33,ga_gen0_cand1,1203604,1203604,,,,,
1765795698.828,34,ga_gen0_cand1,1206000,1206000,,,,,
1765795702.631,35,ga_gen0_cand1,1206432,1206432,,,,,
1765795706.430,36,ga_gen0_cand1,1206948,1206948,,,,,
1765795710.341,37,ga_gen0_cand1,1207352,1207352,,,,,
1765795714.161,38,ga_gen0_cand1,1208836,1208836,,,,,
1765795718.057,39,ga_gen0_cand1,1210728,1210728,,,,,
1765795722.210,40,ga_gen0_cand1,1211112,1211112,,,,,
1765795726.422,41,ga_gen0_cand1,1211716,1211716,,,,,
1765795730.202,42,ga_gen0_cand1,1212572,1212572,,,,,
1765795733.994,43,ga_gen0_cand1,1213292,1213292,,,,,
1765795737.974,44,ga_gen0_cand1,1214072,1214072,,,,,
1765795741.917,45,ga_gen0_cand1,1214768,1214768,,,,,
1765795745.692,46,ga_gen0_cand1,1215380,1215380,,,,,
1765795749.552,47,ga_gen0_cand1,1215936,1215936,,,,,
1765795753.322,48,ga_gen0_cand1,1216628,1216628,,,,,
1765795757.054,49,ga_gen0_cand1,1217268,1217268,,,,,
1765795760.824,50,ga_gen0_cand1,1218020,1218020,,,,,
1765795764.595,51,ga_gen0_cand1,1218424,1218424,,,,,
1765795768.315,52,ga_gen0_cand1,1219068,1219068,,,,,
